pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,purchases_data_date_range,latest_purchases_date,latest_purchases_price,purchases_min_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_max_price,sales_avg_price,sales_min_price,total_purchases_qty,total_sales_qty,avg_sales_qty_per_month,total_profit
OPO002-04,OTHER- CP FRIED CHICKEN ORIGINAL 1.86KG X 6PKT/CTNS,0.0,0.04,0.75,2021-09-01 - 2023-09-29,2021-10-29,17.6,17.6,2021-09-01 - 2023-09-29,2021-12-23,21.0,21.0,18.35,18.35,84.0,103.0,17.17,110.2
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,61.0,0.11,0.9,2023-03-01 - 2023-09-29,2023-09-27,7.1,7.0,2023-03-01 - 2023-09-29,2023-09-26,7.95,7.95,7.9,7.9,240.0,228.0,38.0,788.5
OPO002-06,OTHER- JAPANESE FRIED CHICKEN FARMPRIDE,30.0,0.31,1.7,2023-03-01 - 2023-09-29,2023-09-14,3.8,3.8,2023-03-01 - 2023-09-29,2023-09-22,5.5,5.9,5.5,5.5,156.0,126.0,21.0,216.6
OPO002-07,OTHER- JAPANESE FRIED CHICKEN FARMPRIDE,59.0,0.29,3.3,2023-03-01 - 2023-09-29,2023-09-06,8.2,8.2,2023-03-01 - 2023-09-29,2023-09-19,11.5,11.5,11.5,11.5,110.0,51.0,8.5,168.3
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),217.0,0.2,1.05,2023-03-01 - 2023-09-29,2023-09-27,4.4,4.25,2023-03-01 - 2023-09-29,2023-09-29,5.47,8.18,5.3,4.3,5460.0,5550.0,925.0,17618.78
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),262.0,0.16,1.5,2023-03-01 - 2023-09-29,2023-09-20,8.4,8.0,2023-03-01 - 2023-09-29,2023-09-28,9.5,11.5,9.5,8.75,1750.0,1626.0,271.0,8902.6
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,0.0,0.22,1.0,2021-09-01 - 2023-09-29,2022-10-25,3.6,3.6,2023-03-01 - 2023-09-29,2023-03-03,5.0,5.0,5.0,5.0,264.0,12.0,2.0,319.1
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,47.0,0.3,3.3,,,,,2023-03-01 - 2023-09-29,2023-09-13,8.3,11.94,8.3,7.9,,183.0,30.5,1832.18
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,0.0,0.09,0.4,,,,,2023-03-01 - 2023-09-29,2023-09-28,7.86,12.59,7.39,4.0,,475.0,79.17,1570.63
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,11.0,0.18,0.85,2023-03-01 - 2023-09-29,2023-07-13,3.95,3.95,2023-03-01 - 2023-09-29,2023-09-03,4.95,4.95,4.9,4.3,234.0,343.0,57.17,840.56
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,105.0,0.21,1.55,2023-03-01 - 2023-09-29,2023-09-20,6.0,5.85,2023-03-01 - 2023-09-29,2023-09-25,7.4,7.55,7.4,7.4,1200.0,1185.0,197.5,12132.25
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,92.0,0.22,0.9,2023-03-01 - 2023-09-29,2023-09-27,3.2,3.1,2023-03-01 - 2023-09-29,2023-09-26,4.2,4.4,4.2,4.0,360.0,380.0,63.33,1300.1
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,344.0,0.27,2.03,2023-03-01 - 2023-09-29,2023-08-22,5.54,5.2,2023-03-01 - 2023-09-29,2023-09-26,7.4,8.8,7.4,2.5,1600.0,1411.0,235.17,9671.9
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,90.0,0.25,1.55,2023-03-01 - 2023-09-29,2023-09-14,5.85,2.0,2023-03-01 - 2023-09-29,2023-09-28,7.5,9.5,6.4,6.2,850.0,875.0,145.83,8619.82
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,30.0,0.35,2.1,2023-03-01 - 2023-09-29,2023-06-01,3.9,3.9,2023-03-01 - 2023-09-29,2023-09-28,7.41,7.59,6.2,4.1,1120.0,2104.0,350.67,13038.77
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,180.0,0.18,1.7,2023-03-01 - 2023-09-29,2023-09-23,7.9,7.8,2023-03-01 - 2023-09-29,2023-09-28,9.73,11.57,9.5,7.91,2450.0,2417.0,402.83,9841.67
OPO006-01,OTHER- CHICKEN POPCORN BITE (HOT&SPICY) 400gmX20pkt,0.0,0.28,1.1,2021-09-01 - 2023-09-29,2021-10-01,2.8,2.8,2021-09-01 - 2023-09-29,2022-09-22,2.5,4.5,3.9,2.5,1920.0,3047.0,507.83,3031.92
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,198.0,0.16,0.7,2023-03-01 - 2023-09-29,2023-09-19,4.0,3.8,2023-03-01 - 2023-09-29,2023-09-29,4.5,5.5,4.5,4.0,1170.0,1208.0,201.33,3091.78
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,105.0,0.11,0.5,2023-03-01 - 2023-09-29,2023-09-20,4.1,4.0,2023-03-01 - 2023-09-29,2023-09-29,4.5,4.95,4.5,4.4,3060.0,3090.0,515.0,3513.93
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,100.0,0.16,1.5,2023-03-01 - 2023-09-29,2023-09-27,8.2,8.0,2023-03-01 - 2023-09-29,2023-08-15,9.6,12.0,9.5,8.2,1000.0,952.0,158.67,3309.7
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,205.0,0.21,1.55,2023-03-01 - 2023-09-29,2023-09-27,6.0,5.85,2023-03-01 - 2023-09-29,2023-09-29,7.4,7.55,7.4,7.2,1650.0,1656.0,276.0,14432.35
OPO010,OTHER- JAPANESE GOLDEN CRISPY CHICKEN (CS TAY) 350GMX20PKT,0.0,0.1,0.4,2021-09-01 - 2023-09-29,2021-12-07,3.7,3.7,2021-09-01 - 2023-09-29,2022-02-15,4.1,4.1,4.1,3.9,80.0,73.0,12.17,29.0
OPO010-02,OTHER- JAPANESE GOLDEN CRISPY CHICKEN (CP) 1KGX10PKT/CTNS,0.0,0.14,1.4,,,,,2021-09-01 - 2023-09-29,2021-09-12,10.0,10.3,10.3,10.0,,7.0,1.17,9.2
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,158.0,0.23,2.5,2023-03-01 - 2023-09-29,2023-09-19,8.6,8.4,2023-03-01 - 2023-09-29,2023-09-29,11.0,17.41,11.0,9.5,1152.0,1252.0,208.67,4363.86
OPO013,OTHER- CHICKEN CRISPY MID WING 18PCS 500GM/PKT,0.0,0.02,0.1,,,,,2021-09-01 - 2023-09-29,2022-03-21,6.2,6.2,4.1,4.1,,85.0,14.17,22.8
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,100.0,0.09,0.8,2023-03-01 - 2023-09-29,2023-09-27,8.4,8.2,2023-03-01 - 2023-09-29,2023-08-28,9.0,11.0,10.2,8.5,890.0,912.0,152.0,3424.15
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,148.0,0.29,1.2,2023-03-01 - 2023-09-29,2023-09-13,3.0,3.0,2023-03-01 - 2023-09-29,2023-09-26,4.5,4.8,4.5,3.6,500.0,506.0,84.33,1481.2
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,73.0,0.18,0.8,2023-03-01 - 2023-09-29,2023-09-07,3.7,3.7,2023-03-01 - 2023-09-29,2023-09-28,5.95,12.0,4.5,4.4,1236.0,1214.0,202.33,2877.75
OPO015-02,OTHER- BREADED CRISPY CHICKEN STRIPES 10 X 1KG/CTNS,0.0,0.09,0.77,2021-09-01 - 2023-09-29,2022-07-05,7.95,7.7,2021-09-01 - 2023-09-29,2022-12-01,10.0,10.0,8.6,8.6,40.0,47.0,7.83,54.92
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,67.0,0.18,0.85,2023-03-01 - 2023-09-29,2023-08-31,3.95,3.95,2023-03-01 - 2023-09-29,2023-09-26,4.95,5.0,4.95,4.8,360.0,324.0,54.0,1094.76
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,0.0,0.21,1.0,2021-09-01 - 2023-09-29,2022-10-25,4.2,3.8,2021-09-01 - 2023-09-29,2022-11-30,5.3,5.5,4.8,4.1,804.0,897.0,149.5,776.4
OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,0.0,0.39,1.8,2021-09-01 - 2023-09-29,2022-10-08,2.8,2.8,2021-09-01 - 2023-09-29,2022-11-25,4.8,4.8,4.6,4.2,1060.0,1150.0,191.67,2034.0
OPO021,OTHER- CHICKEN CUTLET BREADED 20pkt x 320gm,0.0,0.35,1.6,2021-09-01 - 2023-09-29,2022-07-19,3.0,3.0,2021-09-01 - 2023-09-29,2022-09-29,4.8,4.8,4.6,4.4,280.0,247.0,41.17,406.2
OPO021-01,OTHER- LEMONY GREEK YOGHURT GRILLED 12pkt x 270gm,0.0,0.35,1.6,2021-09-01 - 2023-09-29,2022-05-31,3.0,3.0,2021-09-01 - 2023-09-29,2022-06-01,4.6,4.6,4.6,4.6,12.0,12.0,2.0,19.2
OPO021-03,OTHER- CHICKEN TENDER ROASTED GARLIC SAUSE 12pkt x 350gm,0.0,0.01,0.05,,,,,2021-09-01 - 2023-09-29,2021-09-22,4.0,4.0,4.0,4.0,,12.0,2.0,0.6
OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,0.0,0.96,4.3,2023-03-01 - 2023-09-29,2023-05-18,0.2,0.2,2023-03-01 - 2023-09-29,2023-06-01,1.0,1.0,1.0,1.0,1680.0,1680.0,280.0,3831.6
OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,9.0,0.18,0.85,2023-03-01 - 2023-09-29,2023-07-13,3.95,3.95,2023-03-01 - 2023-09-29,2023-09-25,4.8,5.0,4.95,4.8,306.0,360.0,60.0,1131.76
OPO021-07,OTHER- CHICKEN CUTLET BREADED 6X1KG/CTNS,0.0,0.14,1.3,2021-09-01 - 2023-09-29,2022-02-22,8.0,8.0,2021-09-01 - 2023-09-29,2022-02-23,9.3,9.3,9.3,9.3,12.0,12.0,2.0,15.6
OPO021-08,OTHER- STEAM S/LESS CHICKEN BREAST 1.15KG/PKT X 6PKT,12.0,0.35,6.1,2023-03-01 - 2023-09-29,2023-09-28,11.9,11.3,2023-03-01 - 2023-09-29,2023-06-07,17.87,18.43,17.41,11.5,36.0,24.0,4.0,116.99
OPO021-09,OTHER- SOYGARLIC GRILLED BL C/THIGH FARMPRIDE,0.0,0.29,1.7,2023-03-01 - 2023-09-29,2023-09-12,4.2,4.2,2023-03-01 - 2023-09-29,2023-09-12,5.9,5.9,5.9,5.9,36.0,36.0,6.0,61.2
OPO021-10,OTHER- BLACK PEPPER GRILLED BL C/THIGH FARMPRIDE,24.0,0.29,1.7,2023-03-01 - 2023-09-29,2023-09-14,4.2,4.2,2023-03-01 - 2023-09-29,2023-09-14,5.9,5.91,5.9,5.9,108.0,84.0,14.0,142.86
OPO021-11,OTHER- BLACK PEPPER GRILLED BL C/THIGH FARMPRIDE,50.0,0.25,3.3,2023-03-01 - 2023-09-29,2023-08-29,9.7,9.7,2023-03-01 - 2023-09-29,2023-08-19,13.0,13.0,13.0,13.0,70.0,20.0,3.33,66.0
OPO022,OTHER- ITALIAN CLASSIC CHICKEN  SAUSAGE,0.0,0.38,1.5,2021-09-01 - 2023-09-29,2021-12-01,2.5,2.5,2021-09-01 - 2023-09-29,2021-12-01,4.0,4.0,4.0,4.0,36.0,36.0,6.0,54.0
OPO022-04,OTHER- ROSEMARY LAMB SAUSAGE,0.0,0.43,2.0,2021-09-01 - 2023-09-29,2021-12-01,2.6,2.6,2021-09-01 - 2023-09-29,2021-12-01,4.6,4.6,4.6,4.6,36.0,36.0,6.0,72.0
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,126.0,0.21,0.95,2023-03-01 - 2023-09-29,2023-09-27,3.6,3.5,2023-03-01 - 2023-09-29,2023-09-29,5.83,10.5,5.22,3.7,420.0,397.0,66.17,926.88
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,46.0,0.19,1.7,2023-03-01 - 2023-09-29,2023-07-18,7.2,7.2,2023-03-01 - 2023-09-29,2023-09-26,11.94,11.94,9.3,7.4,200.0,229.0,38.17,1770.36
OPO024-02,OTHER- GARLIC PARMESAN CHICKEN CHUNKS 400GM X 20PKT/CTNS,220.0,0.16,0.8,2023-03-01 - 2023-09-29,2023-09-25,2.0,2.0,2023-03-01 - 2023-09-29,2023-09-28,3.9,5.0,3.9,3.9,580.0,370.0,61.67,163.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,230.0,0.51,2.35,2023-03-01 - 2023-09-29,2023-09-25,2.0,2.0,2023-03-01 - 2023-09-29,2023-09-28,3.9,5.0,3.9,3.9,520.0,310.0,51.67,1495.0
OPO025-01,OTHER- CRISPY SHOYU CHIX (TATSUTAAGE-FARMPRIDE),30.0,0.31,1.7,2023-03-01 - 2023-09-29,2023-08-31,3.8,3.8,2023-03-01 - 2023-09-29,2023-09-12,5.5,5.5,5.5,5.5,120.0,90.0,15.0,153.0
OPR003-02,OTHER- ROTI PRATA PLAIN (KAWAN) 40PKT X 5PCS X 80GM/PKT,0.0,0.15,0.22,2021-09-01 - 2023-09-29,2022-12-21,1.28,1.28,2021-09-01 - 2023-09-29,2023-02-02,1.5,1.5,1.5,1.5,40.0,40.0,6.67,8.8
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,0.0,0.32,1.2,2023-03-01 - 2023-09-29,2023-09-27,3.1,2.6,2023-03-01 - 2023-09-29,2023-09-27,3.8,4.0,3.8,3.8,60.0,72.0,12.0,443.9
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,0.0,0.32,1.2,2023-03-01 - 2023-09-29,2023-09-27,3.1,2.6,2023-03-01 - 2023-09-29,2023-09-27,3.8,3.8,3.8,3.8,108.0,108.0,18.0,976.7
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,0.0,0.32,1.2,2023-03-01 - 2023-09-29,2023-06-08,2.6,2.6,2023-03-01 - 2023-09-29,2023-06-09,3.8,3.8,3.8,3.8,48.0,48.0,8.0,489.5
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,0.0,0.32,1.2,2023-03-01 - 2023-09-29,2023-09-27,3.1,2.6,2023-03-01 - 2023-09-29,2023-09-27,3.8,3.8,3.8,3.8,132.0,132.0,22.0,842.5
OPR011,OTHER- PIZZA 4 CHEESE 12X220GM,0.0,0.32,1.2,2023-03-01 - 2023-09-29,2023-08-18,2.6,2.6,2023-03-01 - 2023-09-29,2023-08-28,3.8,4.0,3.8,3.8,36.0,48.0,8.0,225.6
ORM002,OTHER- UDON JAPANESE INSTANT 200gm X 30PKT/CTNS,70.0,0.38,0.3,2021-09-01 - 2023-09-29,2022-04-12,0.75,0.5,2021-09-01 - 2023-09-29,2022-09-22,0.8,4.44,0.8,0.6,650.0,731.0,121.83,218.33
ORM008,OTHER- INSTANT NOODLES - E ZEE,8.0,0.07,1.2,2023-03-01 - 2023-09-29,2023-09-09,16.6,16.6,2023-03-01 - 2023-09-29,2023-09-29,18.0,21.3,18.0,18.0,185.0,185.0,30.83,688.7
ORV003,OTHER- KOREAN CABBAGE KIMCHI 1KG/PKT,25.0,0.6,5.61,2023-03-01 - 2023-09-29,2023-09-15,3.7,3.5,2023-03-01 - 2023-09-29,2023-09-28,9.75,10.0,9.51,3.7,100.0,86.0,14.33,1016.04
ORV005,OTHER- KOREAN CABBAGE KIMCHI 10KG/CTNS,1.0,0.3,9.0,2023-03-01 - 2023-09-29,2023-05-08,21.0,21.0,2023-03-01 - 2023-09-29,2023-06-07,30.0,30.0,30.0,27.0,11.0,12.0,2.0,102.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2627.0,0.15,0.8,2023-03-01 - 2023-09-29,2023-09-28,4.0,4.0,2023-03-01 - 2023-09-29,2023-09-29,5.61,6.3,5.5,4.6,26900.0,26155.0,4359.17,59373.82
OSA003,OTHER- PORK TAIWAN SAUSAGE 250gm/pkt,240.0,0.17,0.4,2023-03-01 - 2023-09-29,2023-09-23,2.0,1.9,2023-03-01 - 2023-09-29,2023-09-29,2.45,2.9,2.4,2.25,4520.0,4361.0,726.83,1780.3
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,212.0,0.15,0.85,2023-03-01 - 2023-09-29,2023-09-23,4.65,4.4,2023-03-01 - 2023-09-29,2023-09-29,5.5,5.8,5.8,5.2,1640.0,1744.0,290.67,6051.9
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,144.0,0.15,0.85,2023-03-01 - 2023-09-29,2023-09-16,4.65,4.4,2023-03-01 - 2023-09-29,2023-09-29,4.8,6.0,5.5,4.6,1480.0,1580.0,263.33,3699.85
OSA005-03,OTHER- PORK SAUSAGE 6INCH 20X1KG/CTNS,0.0,0.28,2.2,2021-09-01 - 2023-09-29,2022-10-01,7.0,5.8,2021-09-01 - 2023-09-29,2022-10-02,8.5,8.5,8.0,8.0,31.0,31.0,5.17,78.2
OSA005-04,OTHER- RED SAUSAGE XO 5KG/PKT,0.0,0.15,8.0,2023-03-01 - 2023-09-29,2023-09-04,47.0,47.0,2023-03-01 - 2023-09-29,2023-09-04,55.0,55.0,55.0,55.0,1.0,1.0,0.17,8.0
OSBS02,OTHER- BACK BACON SLICED (USA-ASC) 5x2kg/ctn,0.0,0.08,0.7,2021-09-01 - 2023-09-29,2022-05-09,7.8,7.8,2021-09-01 - 2023-09-29,2022-05-07,8.5,8.5,8.5,8.5,50.0,50.0,8.33,35.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,477.0,0.23,2.35,2023-03-01 - 2023-09-29,2023-09-27,7.3,7.3,2023-03-01 - 2023-09-29,2023-09-29,10.75,15.5,11.0,7.5,4610.0,4373.0,728.83,33873.35
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,21.0,0.08,0.8,2023-03-01 - 2023-09-29,2023-08-22,10.35,9.7,2023-03-01 - 2023-09-29,2023-09-29,11.03,17.38,10.5,9.8,1440.0,1564.0,260.67,10681.73
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST 12X1KG/CTNS,315.0,0.11,1.1,2023-03-01 - 2023-09-29,2023-08-23,8.8,8.8,2023-03-01 - 2023-09-29,2023-09-13,9.9,14.5,10.5,8.9,2712.0,2582.0,430.33,6887.58
OSC004,OTHER- CRISPY CHICKEN BITS (SEARA) 6X2KG/CTNS,0.0,0.57,4.0,2021-09-01 - 2023-09-29,2022-06-10,3.0,2.0,2021-09-01 - 2023-09-29,2022-08-01,6.5,11.0,7.0,3.5,1134.0,1065.0,177.5,3714.5
OSC005,OTHER- SEAWEED CHICKEN BIBIK CHOICE 12X1KG/CTNS,0.0,0.14,1.5,2021-09-01 - 2023-09-29,2022-05-27,9.0,9.0,2021-09-01 - 2023-09-29,2022-06-23,10.8,13.2,10.5,9.2,696.0,708.0,118.0,1083.4
OSG001,OTHER- SPAGHETTI ROYAL MILLER 24X500GM/CTNS,0.0,0.11,0.15,2023-03-01 - 2023-09-29,2023-06-26,1.25,1.25,2023-03-01 - 2023-09-29,2023-06-24,1.56,1.56,1.56,1.56,48.0,48.0,8.0,86.88
OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,40.0,0.1,1.0,2023-03-01 - 2023-09-29,2023-09-14,9.0,9.0,2023-03-01 - 2023-09-29,2023-09-22,10.0,12.0,10.0,9.2,952.0,934.0,155.67,1037.5
OSO001,OTHER- PENGCAI (MIX BOWL FEAST),0.0,0.39,32.24,2021-09-01 - 2023-09-29,2022-02-04,95.0,50.0,2021-09-01 - 2023-09-29,2022-02-04,82.24,100.93,82.24,55.0,71.0,71.0,11.83,1991.8
OSO001-02,OTHER- PENGCAI (MIX BOWL FEAST) MANTANG,0.0,0.19,15.25,2021-09-01 - 2023-09-29,2023-01-19,50.0,50.0,2021-09-01 - 2023-09-29,2023-01-19,50.5,80.0,65.25,50.5,3.0,3.0,0.5,31.0
OSO004,OTHER- SOUP CLAM 500GM/PKT,372.0,0.44,3.16,2023-03-01 - 2023-09-29,2023-09-27,4.0,4.0,2023-03-01 - 2023-09-29,2023-09-29,6.86,10.25,6.89,4.2,1544.0,1516.0,252.67,14690.88
OSO004-02,OTHER- SPECIAL SAUCE CLAMS LALA 500GM/PKT,266.0,0.43,3.16,2023-03-01 - 2023-09-29,2023-08-02,4.15,4.15,2023-03-01 - 2023-09-29,2023-09-27,6.93,8.18,7.1,4.4,455.0,233.0,38.83,2124.53
OSO006,OTHER- SOUP CHICKEN COLLAGEN BROTH 500GM/PKT,0.0,0.18,0.59,,,,,2021-09-01 - 2023-09-29,2021-12-16,3.3,3.3,3.3,3.3,,3.0,0.5,1.77
OSO008,OTHER- GINSENG CHICKEN,0.0,0.41,5.53,2023-03-01 - 2023-09-29,2023-08-28,8.1,8.1,2023-03-01 - 2023-09-29,2023-09-02,14.63,18.43,13.63,8.5,77.0,73.0,12.17,386.42
OSO009,OTHER- COOKED SALTED KAMPONG CHICKEN,10.0,0.06,1.04,2023-03-01 - 2023-09-29,2023-08-28,11.5,11.5,2023-03-01 - 2023-09-29,2023-09-28,19.7,23.88,16.44,13.0,40.0,34.0,5.67,64.33
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 2.5KG X 4PKT/CTNS,24.0,0.0,0.0,2023-03-01 - 2023-09-29,2023-09-02,2.1,2.1,2023-03-01 - 2023-09-29,2023-09-23,2.5,2.5,2.5,2.4,210.0,201.0,33.5,182.2
OSR001,OTHER- CRISPY FOUR SEASON ROLL 5's 10x1kg/pkt,0.0,0.18,1.4,2021-09-01 - 2023-09-29,2022-12-22,6.5,6.5,2021-09-01 - 2023-09-29,2022-12-22,7.9,7.9,7.9,7.9,20.0,20.0,3.33,28.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,98.0,0.11,1.0,2023-03-01 - 2023-09-29,2023-09-20,8.0,7.5,2023-03-01 - 2023-09-29,2023-09-29,9.0,15.65,11.0,8.2,1600.0,1557.0,259.5,5007.65
OSR002-02,OTHER- VEGETABLE MINI ROLL 10'S 24pkt/ctn,0.0,0.02,0.1,2021-09-01 - 2023-09-29,2021-11-16,4.6,4.6,2021-09-01 - 2023-09-29,2021-11-16,4.7,4.7,4.7,4.7,24.0,24.0,4.0,2.4
OSR002-03,OTHER- OTAH VEGETABLE MINI ROLL 8cm 14's,0.0,0.02,0.05,,,,,2021-09-01 - 2023-09-29,2022-02-22,3.2,3.2,2.75,2.75,,23.0,3.83,2.5
OSR002-04,OTHER- VEGETABLE MINI ROLL 20gX20pcX20pkt/ctns,165.0,0.48,1.9,2023-03-01 - 2023-09-29,2023-07-06,2.1,2.1,2023-03-01 - 2023-09-29,2023-09-29,4.44,5.0,4.26,2.3,700.0,542.0,90.33,1494.59
OSR003,OTHER- VIETNAM VEG ROLL 10kg/ctn,0.0,-12.09,-12.09,,,,,2021-09-01 - 2023-09-29,2022-09-28,1.0,1.0,1.0,1.0,,12.0,2.0,-145.08
OSR006,OTHER- SQUID ROLL FIGO  500GMX20PKT/CTNS,231.0,0.23,0.74,2023-03-01 - 2023-09-29,2023-09-27,2.46,2.46,2023-03-01 - 2023-09-29,2023-09-29,3.98,6.4,3.2,3.0,920.0,736.0,122.67,1586.99
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,0.0,0.77,6.92,2021-09-01 - 2023-09-29,2022-12-22,2.5,2.08,2021-09-01 - 2023-09-29,2022-12-23,9.0,9.0,9.0,9.0,258.0,293.0,48.83,2027.56
OSR009,OTHER- SEAFOOD ROLL 10pc/pkt,0.0,0.22,1.0,,,,,2021-09-01 - 2023-09-29,2021-09-12,4.5,4.5,4.5,4.5,,3.0,0.5,3.0
OSS002,OTHER- MAYONNAISE 4X3L/CTNS,1.0,0.21,2.77,2021-09-01 - 2023-09-29,2023-02-03,4.5,4.5,2021-09-01 - 2023-09-29,2023-02-03,11.0,16.5,13.0,10.0,45.0,53.0,8.83,123.01
OSS006,OTHER- AROMAT(KNORR) 2.25KG,3.0,0.16,3.8,2021-09-01 - 2023-09-29,2022-02-05,22.0,19.0,2021-09-01 - 2023-09-29,2022-02-25,24.75,24.75,23.5,19.5,8.0,9.0,1.5,26.7
OSS006-02,OTHER- AROMAT(KNORR) 6X1KG/CTNS,4.0,0.12,0.97,2021-09-01 - 2023-09-29,2021-12-28,7.23,7.03,2021-09-01 - 2023-09-29,2022-01-27,9.0,9.0,8.0,7.2,30.0,34.0,5.67,38.18
OSS007,OTHER- SESAME OIL(EASTSUN) 4X5LTR/CTNS,0.0,0.1,1.7,2021-09-01 - 2023-09-29,2021-09-03,14.5,14.5,2021-09-01 - 2023-09-29,2022-01-10,25.0,25.0,16.2,16.2,2.0,3.0,0.5,13.9
OST001,OTHER- SATAY CHICKEN (RAW-FROZEN GRAVY),0.0,0.13,0.8,2021-09-01 - 2023-09-29,2022-03-02,5.2,5.2,2021-09-01 - 2023-09-29,2022-04-30,5.4,10.28,6.0,5.4,192.0,200.0,33.33,298.32
OST002,OTHER- SATAY PORK (RAW-FROZEN GRAVY),0.0,0.13,0.8,2021-09-01 - 2023-09-29,2022-02-09,5.6,5.6,2021-09-01 - 2023-09-29,2022-04-28,6.4,10.56,6.4,5.8,168.0,175.0,29.17,230.4
OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),38.0,0.05,0.3,2021-09-01 - 2023-09-29,2021-10-27,6.2,6.2,2023-03-01 - 2023-09-29,2023-05-17,6.5,6.5,6.5,6.5,72.0,4.0,0.67,68.88
OST006,OTHER- THAI STYLE GRILLED PORK SKEWERS,234.0,0.47,3.48,2023-03-01 - 2023-09-29,2023-07-06,4.0,4.0,2023-03-01 - 2023-09-29,2023-09-29,7.87,7.87,7.56,3.2,826.0,621.0,103.5,2568.12
OST006-02,OTHER- THAI STYLE GRILLED PORK SKEWERS 50s/pkt,0.0,0.2,8.0,2021-09-01 - 2023-09-29,2023-02-24,33.0,33.0,2021-09-01 - 2023-09-29,2023-02-24,41.0,41.0,41.0,41.0,1.0,1.0,0.17,8.0
OST007,OTHER- THAI STYLE GRILLED CHIKEN SKEWERS 50s/pkt,0.0,0.2,8.0,2021-09-01 - 2023-09-29,2023-02-24,33.0,33.0,2021-09-01 - 2023-09-29,2023-02-24,41.0,41.0,41.0,41.0,1.0,1.0,0.17,8.0
OTK001,OTHER- TAKOYAKI BALL 20GM (50PCS X 10PKT),0.0,0.1,1.0,2021-09-01 - 2023-09-29,2021-11-03,9.3,8.8,2021-09-01 - 2023-09-29,2021-11-02,10.3,10.3,9.8,9.8,690.0,690.0,115.0,815.0
OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),1974.0,0.26,1.0,2023-03-01 - 2023-09-29,2023-09-27,2.8,2.8,2023-03-01 - 2023-09-29,2023-09-29,3.78,5.0,3.8,2.9,23740.0,23110.0,3851.67,70415.48
